scheme_code,date,nav,scheme_name,fund_house,category
119551,2014-01-31,103.4429,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-03,103.5223,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-04,103.5533,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-05,103.5806,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-06,103.6157,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-07,103.6364,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-10,103.7039,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-11,103.7273,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-12,103.7487,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-13,103.7594,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-14,103.785,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-17,103.4821,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-18,103.5059,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-20,103.5667,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-21,103.5927,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-24,103.6626,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-25,103.687,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-26,103.7081,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-02-28,103.7646,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-03,103.4879,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-04,103.4922,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-05,103.5515,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-06,103.5859,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-07,103.6353,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-10,103.746,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-11,103.8533,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-12,103.8563,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-13,103.9202,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-14,103.9564,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-18,104.0619,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-19,104.0916,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-20,104.0972,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-21,104.2069,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-24,104.3035,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-25,104.4319,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-26,104.3934,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-27,104.4245,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-28,104.6408,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-03-31,104.7403,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-02,104.6459,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-03,104.6613,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-04,104.6173,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-07,104.6708,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-09,104.6926,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-10,104.7079,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-11,104.7961,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-15,104.8973,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-16,104.979,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-17,104.9728,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-21,105.1503,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-22,105.3231,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-23,105.3895,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-25,105.4519,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-28,105.5157,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-29,105.6008,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-04-30,105.6958,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-02,105.7909,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-05,105.9859,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-06,106.009,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-07,106.0297,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-08,106.0486,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-09,106.1508,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-12,106.283,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-13,106.2773,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-15,106.371,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-16,106.578,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-19,106.5839,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-20,106.5899,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-21,106.6686,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-22,106.7537,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-23,106.9316,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-26,106.9784,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-27,107.0365,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-28,107.0496,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-29,107.1021,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-05-30,107.1905,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-02,107.236,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-03,107.4231,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-04,107.5222,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-05,107.6529,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-06,107.7408,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-09,107.8767,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-10,107.878,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-11,107.8761,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-12,107.9228,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-13,107.976,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-16,107.9536,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-17,107.9426,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-18,107.9489,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-19,107.9016,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-20,107.8502,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-23,107.8791,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-24,107.9086,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-25,107.9552,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-26,108.0195,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-27,108.0211,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-06-30,108.1211,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-02,108.251,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-03,108.2774,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-04,108.3324,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-07,108.3898,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-08,108.3878,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-09,108.4151,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-10,108.4249,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-11,108.1137,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-14,107.9854,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-15,108.0604,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-16,108.1362,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-17,108.2175,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-18,108.2555,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-21,108.3794,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-22,108.4712,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-23,108.5746,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-24,108.6962,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-25,108.7179,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-28,108.7696,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-30,108.7581,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-07-31,108.8084,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-01,108.7849,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-04,108.8673,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-05,108.7745,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-06,108.6927,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-07,108.7486,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-08,108.7279,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-11,108.8297,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-12,108.8541,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-13,108.9453,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-14,108.9888,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-19,109.1381,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-20,109.199,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-21,109.1791,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-22,109.2192,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-25,109.2596,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-26,109.2961,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-27,109.3655,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-08-28,109.3934,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-01,109.5116,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-02,109.5448,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-03,109.6166,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-04,109.6473,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-05,109.6985,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-08,109.8163,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-09,109.721,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-10,109.8244,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-11,109.8546,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-12,109.8922,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-15,109.9641,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-16,109.9902,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-17,110.0495,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-18,110.1537,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-19,110.2016,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-22,110.3306,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-23,110.361,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-24,110.4004,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-25,110.4443,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-26,110.5813,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-29,110.6058,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-09-30,110.6084,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-01,110.6379,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-07,110.878,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-08,110.9817,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-09,110.9422,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-10,111.0732,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-13,111.165,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-14,111.3032,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-16,111.4989,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-17,111.5184,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-20,111.6753,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-21,111.7859,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-22,111.8628,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-27,112.0815,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-28,112.18,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-29,112.2563,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-30,112.3874,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-10-31,112.549,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-03,112.7413,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-05,113.0,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-07,113.0631,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-10,113.2158,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-11,113.233,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-12,113.2863,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-13,113.1662,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-14,113.1821,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-17,113.3374,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-18,113.4102,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-19,113.4418,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-20,113.4823,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-21,113.5065,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-24,113.5794,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-25,113.6379,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-26,113.6632,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-27,113.6867,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-11-28,113.8838,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-01,114.0367,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-02,114.3339,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-03,114.3739,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-04,114.375,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-05,114.4292,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-08,114.5229,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-09,114.6075,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-10,114.5532,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-11,114.6519,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-12,114.7909,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-15,114.8848,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-16,114.3427,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-17,114.3381,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-18,114.4956,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-19,114.4116,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-22,114.5061,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-23,114.6022,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-24,114.5759,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-26,114.5973,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-29,114.7535,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-30,114.9108,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2014-12-31,115.0256,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-01,115.0622,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-02,115.0298,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-05,115.0697,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-06,115.0098,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-07,115.0964,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-08,115.1534,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-09,115.2179,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-12,115.4215,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-13,115.5874,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-14,115.6112,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-15,115.9938,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2015-01-16,116.1579,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
